step,time,agent_id,x,y,vx,vy,ax,ay,speed,acceleration_magnitude,field_value,field_delta,neighbor_count,nearest_neighbor_distance,mean_neighbor_distance,avoidance_gain,quark_gain,directional_derivative_gain,linear_drag_gain,action_avoidance,action_quark,action_directional_derivative,action_linear_drag
945,94.5,5,-44.01129532,6.385674477,-4.621098518,-1.179260969,0.3168529272,3.047689915,4.769193649,3.064116478,-99.87730819,0.3719551122,4,2.289395809,4.091291487,8,8,3.453260457,0.05,1,0,1,-1
946,94.6,1,-42.96501541,10.30408287,-0.5307723284,-0.8016278744,-3.7685709,-0.8412283063,0.9614190459,3.861320019,-102.9355778,0.0481315797,4,2.445737839,3.345033467,8,8,5.99785916,0.05,0,1,-1,-1
946,94.6,2,-41.67288589,7.17632103,-1.92324698,-3.08155489,3.773328304,5.596395016,3.632472992,6.749640465,-101.3938522,0.3482481137,4,2.682425022,3.009497285,8,8,6.32305509,0.05,1,0,1,-1
946,94.6,3,-39.93297958,9.032518387,-4.108083725,-2.850200653,-0.6950010657,-7.269447327,4.999999523,7.302594662,-102.7614676,0.003264229882,4,1.72954452,3.426882774,8,8,2.212804017,0.05,1,0,1,-1
946,94.6,4,-40.65973282,10.63339615,-1.662435293,-1.151787043,3.410460472,4.877684593,2.022450209,5.951726437,-104.196595,0.121041124,4,1.805275917,3.420704305,8,8,3.117729673,0.05,0,1,-1,-1
946,94.6,5,-44.46538544,6.303910255,-4.540900707,-0.8176438808,0.8019758463,3.616170883,4.613926888,3.70403266,-99.47386203,0.403446158,4,2.468457222,4.199206471,8,8,3.522325666,0.05,1,0,1,-1
947,94.7,1,-43.04024124,10.21802521,-0.7522607446,-0.860573709,-2.214884281,-0.5894581079,1.143015027,2.291980267,-102.852286,0.08329178449,4,2.328685284,3.31825161,8,8,5.877901977,0.05,0,1,-1,-1
947,94.7,2,-41.82235718,6.91656208,-1.494700551,-2.597589731,4.28546381,4.839652061,2.99693203,6.464320183,-101.0899118,0.3039403965,4,2.544158459,3.101787508,8,8,6.196593988,0.05,0,1,-1,-1
947,94.7,3,-40.30270767,8.732071877,-3.697276831,-3.004465818,4.108067989,-1.542651534,4.764102459,4.388165474,-102.6464245,0.1150431034,4,1.758118272,3.302736849,8,8,2.257060098,0.05,1,0,1,-1
947,94.7,4,-40.7840004,10.56674957,-1.242669582,-0.6664675474,4.197656631,4.85319519,1.410108685,6.416683197,-104.1034204,0.09317461593,4,1.934554458,3.502445072,8,8,3.05537508,0.05,0,1,-1,-1
947,94.7,5,-44.90505981,6.261783123,-4.39675951,-0.4212703407,1.441411734,3.963735342,4.416894913,4.217684746,-99.04588006,0.427981966,4,2.713105202,4.332538247,8,8,3.592772179,0.05,1,0,1,-1
948,94.8,1,-43.13407516,10.12129402,-0.9383559823,-0.9673160315,-1.860952258,-1.067423224,1.347669244,2.145352125,-102.7469864,0.1052996323,4,2.283031225,3.322627485,8,8,5.760343938,0.05,0,1,-1,-1
948,94.8,2,-42.00257874,6.683607578,-1.80219996,-2.329543591,-3.07499361,2.680460215,2.94528389,4.079271317,-100.8281988,0.261713033,4,2.36757493,3.194210649,8,8,6.072662109,0.05,0,1,-1,-1
948,94.8,3,-40.64021683,8.419528008,-3.375103712,-3.125439644,3.221730947,-1.209739208,4.599967003,3.441368818,-102.4639602,0.1824643623,4,1.896756411,3.233973265,8,8,2.3022013,0.05,1,0,1,-1
948,94.8,4,-40.86048508,10.54734707,-0.7648605108,-0.1940266192,4.778090477,4.724409103,0.7890867591,6.719388962,-104.0430375,0.06038292868,4,2.15203023,3.64333123,8,8,2.994267578,0.05,0,1,-1,-1
948,94.8,5,-45.32331085,6.260430813,-4.18251133,-0.01352339983,2.142482758,4.077469349,4.182533264,4.606081963,-98.60203228,0.4438477792,4,2.932973146,4.46294719,8,8,3.664627623,0.05,1,0,1,-1
949,94.9,1,-43.24668503,10.00918674,-1.126089454,-1.121068716,-1.877334714,-1.537527084,1.588984728,2.426597357,-102.6192554,0.1277309388,4,2.313165188,3.347449064,8,8,5.645137059,0.05,0,1,-1,-1
949,94.9,2,-42.20869064,6.471082687,-2.061101437,-2.125247717,-2.589013577,2.042959213,2.960543394,3.297980309,-100.5846645,0.2435342533,4,2.20668292,3.283486307,8,8,5.951208866,0.05,0,1,-1,-1
949,94.9,3,-40.95368195,8.099666595,-3.134665012,-3.198615551,2.404386759,-0.7317596674,4.478533745,2.513274431,-102.2321047,0.2318554226,4,2.13918972,3.212581754,8,8,2.348245326,0.05,1,0,1,-1
949,94.9,4,-40.88774109,10.57192039,-0.2725680172,0.2457332015,4.922924995,4.397598267,0.366985172,6.601065159,-104.0191174,0.02392011596,4,2.446133137,3.844318688,8,8,2.934382226,0.05,0,1,-1,-1
949,94.9,5,-45.63591766,6.304290771,-3.126066446,0.4386000633,10.56444836,4.521234512,3.156685114,11.49126339,-98.15291847,0.4491138162,4,3.121735573,4.583474874,8,8,3.737920175,0.05,1,0,1,-1
950,95,1,-43.43809891,9.926900864,-1.914139748,-0.8228542805,-7.880502224,2.982144117,2.083511591,8.425882339,-102.4654476,0.1538077994,4,2.425136328,3.376204252,8,8,5.532234318,0.05,0,1,-1,-1
950,95,2,-42.43799973,6.274990559,-2.293072701,-1.960921288,-2.319711447,1.643264532,3.017183304,2.842776775,-100.3507541,0.2339104053,4,2.056047916,3.365913928,8,8,5.832184689,0.05,0,1,-1,-1
950,95,3,-41.24934006,7.778270721,-2.956591606,-3.21395874,1.780734539,-0.1534308642,4.367031574,1.787332177,-101.9651723,0.2669324667,4,2.352156878,3.230987012,8,8,2.395210232,0.05,1,0,1,-1
950,95,4,-40.87947464,10.64415264,0.08266961575,0.7223266363,3.55237627,4.765934467,0.7270419598,5.944199562,-104.0322328,-0.01311539209,4,2.630660534,4.099958181,8,8,2.875694582,0.05,0,1,-1,-1
950,95,5,-45.84194946,6.384101391,-2.060317039,0.7981064916,10.65749454,3.595064163,2.20949769,11.24751854,-97.8107781,0.3421403637,4,3.198052168,4.62540859,8,8,3.663161772,0.05,0,1,-1,-1
951,95.1,1,-43.63496017,9.805688858,-1.968622446,-1.212120056,-0.544826448,-3.892658234,2.311862707,3.930600882,-102.2523783,0.2130693158,4,2.657255888,3.448026776,8,8,5.421589631,0.05,0,1,-1,-1
951,95.1,2,-42.68879318,6.093450546,-2.507919312,-1.815399051,-2.148466587,1.455222607,3.096018791,2.594914436,-100.1194064,0.2313477348,4,1.916445494,3.422257721,8,8,5.715540995,0.05,0,1,-1,-1
951,95.1,3,-41.53043747,7.460997581,-2.810961485,-3.172729015,1.456301689,0.4122961164,4.238833904,1.513539791,-101.6747639,0.290408366,4,2.215997458,3.258989751,8,8,2.443114437,0.05,1,0,1,-1
951,95.1,4,-40.84071732,10.70047379,0.3875691295,0.5632075667,3.048995018,-1.591190815,0.6836758256,3.439223528,-104.0837329,-0.05150016361,4,2.880229473,4.391664565,8,8,2.81818069,0.05,0,1,-1,-1
951,95.1,5,-45.94850922,6.488689423,-1.065601826,1.045878053,9.947152138,2.477715254,1.493106842,10.25109291,-97.59876316,0.2120149464,4,3.166523695,4.572105467,8,8,3.589898536,0.05,0,1,-1,-1
952,95.2,1,-43.83882141,9.651294708,-2.038605213,-1.543940425,-0.6998286247,-3.318203926,2.557276487,3.391200066,-102.00609,0.24628832,4,2.934013128,3.489928305,8,8,5.313157839,0.05,0,1,-1,-1
952,95.2,2,-42.95982742,5.926242352,-2.710327387,-1.672081113,-2.024081469,1.43317914,3.184608221,2.480102539,-99.88508022,0.2343261884,4,1.792197824,3.444688886,8,8,5.601230175,0.05,0,1,-1,-1
952,95.2,3,-41.78147125,7.228519917,-2.510335684,-2.324776173,3.006258249,8.479527473,3.421457291,8.996665001,-101.3701333,0.3046306369,4,2.097290993,3.278829634,8,8,2.491976726,0.05,1,0,1,-1
952,95.2,4,-40.84170532,10.71101189,-0.009897470474,0.1053852737,-3.97466588,-4.578222752,0.1058490276,6.06284523,-104.1287211,-0.04498814258,4,3.176382303,4.654313564,8,8,2.761817076,0.05,0,1,-1,-1
952,95.2,5,-45.97615433,6.613139629,-0.276450932,1.244502783,7.891508579,1.986247897,1.27483809,8.137634277,-97.52034281,0.07842034426,4,3.041145563,4.425327718,8,8,3.518100566,0.05,0,1,-1,-1
953,95.3,1,-43.97804642,9.493427277,-1.392235637,-1.578671813,6.463695526,-0.3473144174,2.104881287,6.473020077,-101.7278783,0.2782116676,4,3.178447247,3.47484827,8,8,5.206894682,0.05,0,1,-1,-1
953,95.3,2,-43.248806,5.773741722,-2.889793396,-1.525006652,-1.794661045,1.470745087,3.267499208,2.32032299,-99.64340047,0.2416797518,4,1.756260276,3.44802627,8,8,5.489205572,0.05,0,1,-1,-1
953,95.3,3,-41.99762344,7.079693794,-2.161522627,-1.488262892,3.488129616,8.365132332,2.624329805,9.063249588,-101.1327219,0.2374113972,4,2.066264868,3.267006516,8,8,2.442137191,0.05,0,1,-1,-1
953,95.3,4,-40.89705658,10.67750168,-0.5535247922,-0.3350999355,-5.436273098,-4.404851913,0.6470561624,6.996840954,-104.1358094,-0.007088305689,4,3.364394188,4.809324443,8,8,2.706580735,0.05,0,1,-1,-1
953,95.3,5,-46.01669312,6.797982693,-0.4053758979,1.848428726,-1.289249659,6.039258957,1.892357826,6.175338745,-97.55563798,-0.03529516325,4,2.853597403,4.217495382,8,8,3.447738554,0.05,0,1,-1,-1
954,95.4,1,-44.06311417,9.340056419,-0.8506606817,-1.533707857,5.41574955,0.4496401548,1.753819704,5.434383392,-101.5071519,0.2207264213,4,3.122208118,3.398240149,8,8,5.102756788,0.05,0,1,-1,-1
954,95.4,2,-43.48000336,5.610004902,-2.311989546,-1.637370229,5.778037548,-1.123635888,2.833068371,5.886278629,-99.39070373,0.2526967391,4,1.808581948,3.464131743,8,8,5.37942146,0.05,0,1,-1,-1
954,95.4,3,-42.17705917,7.013147831,-1.794364333,-0.6654606462,3.671582699,8.228022575,1.913787127,9.010043144,-100.9661114,0.1666104457,4,2.087447166,3.235173881,8,8,2.393294447,0.05,0,1,-1,-1
954,95.4,4,-40.99497604,10.58885479,-0.9792071581,-0.8864656687,-4.256824017,-5.513657093,1.320858836,6.965699196,-104.1037206,0.03208875241,4,3.436958075,4.85743624,8,8,2.65244912,0.05,0,1,-1,-1
954,95.4,5,-46.06753922,7.046806335,-0.5084705353,2.488237381,-1.030946255,6.398087502,2.539658785,6.480615139,-97.60468011,-0.04904213597,4,2.801086664,4.036174715,8,8,3.378783783,0.05,0,1,-1,-1
955,95.5,1,-44.15673065,9.254717827,-0.9361763597,-0.8533844948,-0.8551570177,6.803233624,1.266764045,6.856769085,-101.3420144,0.1651375369,4,2.995280743,3.282238185,8,8,5.000701653,0.05,0,1,-1,-1
955,95.5,2,-43.65368652,5.434434414,-1.736832619,-1.755705237,5.751568317,-1.183349967,2.469633341,5.872039795,-99.13577028,0.2549334492,4,1.914803863,3.536513418,8,8,5.271833031,0.05,0,1,-1,-1
955,95.5,3,-42.2711792,6.968679905,-0.9412013888,-0.444681406,8.531629562,2.207792521,1.040961862,8.812664032,-100.8728292,0.09328225905,4,2.16165781,3.20223093,8,8,2.345428558,0.05,0,1,-1,-1
955,95.5,4,-41.13526535,10.45014,-1.402899504,-1.387150645,-4.236922741,-5.006849766,1.972894788,6.55896759,-104.0249818,0.07873884587,4,3.431707144,4.814201891,8,8,2.599400138,0.05,0,1,-1,-1
955,95.5,5,-46.17445755,7.304184437,-1.069195032,2.573782206,-5.607244968,0.8554483652,2.787029505,5.672123909,-97.66832643,-0.06364631562,4,2.902831078,3.90310818,8,8,3.311208108,0.05,0,1,-1,-1
956,95.6,1,-44.18674088,9.287331581,-0.3001143336,0.3261395693,6.360620022,11.7952404,0.4432106018,13.40093994,-101.1998749,0.1421394934,4,2.806385994,3.218079984,8,8,4.90068762,0.05,0,1,-1,-1
956,95.6,2,-43.83787155,5.296666145,-1.841841817,-1.377681732,-1.050091505,3.780235291,2.300084352,3.92337513,-98.88848251,0.2472877628,4,2.065244675,3.676454067,8,8,5.166396371,0.05,0,1,-1,-1
956,95.6,3,-42.33029938,7.007077694,-0.5911954641,0.3839768171,3.500059366,8.286581993,0.7049469948,8.995434761,-100.811639,0.06119016226,4,2.291321754,3.219663739,8,8,2.298519987,0.05,0,1,-1,-1
956,95.6,4,-41.31721878,10.26561165,-1.81952405,-1.845279574,-4.166244984,-4.581288815,2.591471434,6.192398548,-103.9000866,0.1248951811,4,3.265520811,4.667448819,8,8,2.547412135,0.05,0,1,-1,-1
956,95.6,5,-46.27415848,7.514710426,-0.9970046878,2.105260134,0.7219035029,-4.685221672,2.329407454,4.740511417,-97.64490404,0.02342238536,4,2.807826519,3.858206987,8,8,3.244983945,0.05,0,1,-1,-1
957,95.7,1,-44.18034744,9.383072853,0.0639500916,0.9574143291,3.640644312,6.312747478,0.9595476985,7.287322521,-101.1836364,0.01623848025,4,2.738521099,3.17912519,8,8,4.802673867,0.05,0,1,-1,-1
957,95.7,2,-44.02681351,5.191791058,-1.889426947,-1.048750639,-0.4758514762,3.289310932,2.160974741,3.323552608,-98.66335513,0.2251273798,4,2.279973984,3.811789155,8,8,5.063068443,0.05,0,1,-1,-1
957,95.7,3,-42.37332535,7.125641346,-0.4302542806,1.185636759,1.609411836,8.016599655,1.261290312,8.176556587,-100.8328418,-0.02120275304,4,2.484637976,3.221183836,8,8,2.252549587,0.05,0,1,-1,-1
957,95.7,4,-41.465065,10.06316948,-1.478449941,-2.024419308,3.410741091,-1.791398525,2.506808281,3.852565765,-103.7278794,0.1722071736,4,2.996060848,4.432496607,8,8,2.496463892,0.05,0,1,-1,-1
957,95.7,5,-46.36761856,7.67415905,-0.9346132278,1.594485998,0.6239144802,-5.107741833,1.848211884,5.145706654,-97.5965372,0.04836684009,4,2.806211472,3.85027945,8,8,3.180084267,0.05,0,1,-1,-1
958,95.8,1,-44.22249603,9.55821991,-0.4214968979,1.7514714,-4.854469776,7.940570354,1.801474929,9.306907654,-101.2372837,-0.05364731724,4,2.775705576,3.165138185,8,8,4.70662039,0.05,0,1,-1,-1
958,95.8,2,-44.21609497,5.114840984,-1.892831206,-0.7695002556,-0.03404293954,2.792503595,2.04326725,2.79271102,-98.45727675,0.2060783797,4,2.54436636,3.957760513,8,8,4.961807074,0.05,0,1,-1,-1
958,95.8,3,-42.40200043,7.335020542,-0.2867337465,2.093793392,1.435205102,9.081564903,2.113335609,9.194272041,-100.9288411,-0.09599930661,4,2.727474689,3.222405255,8,8,2.207498596,0.05,0,1,-1,-1
958,95.8,4,-41.55230331,9.915187836,-0.8723946214,-1.479814529,6.060553074,5.446047783,1.717825174,8.147990227,-103.5458271,0.1820523175,4,2.803283691,4.200782955,8,8,2.446534615,0.05,0,1,-1,-1
958,95.8,5,-46.4519043,7.776650429,-0.8428467512,1.024912596,0.9176648855,-5.69573307,1.326965094,5.769184113,-97.52477116,0.07176603917,4,2.855036974,3.872478664,8,8,3.116482581,0.05,0,1,-1,-1
959,95.9,1,-44.3204422,9.801045418,-0.9794660807,2.428256989,-5.579691887,6.767856598,2.618355513,8.771365166,-101.273136,-0.03585231739,4,2.693947792,3.216153145,8,8,4.612487982,0.05,0,1,-1,-1
959,95.9,2,-44.40196609,5.061385155,-1.85870266,-0.5345574617,0.3412851095,2.3494277,1.934044242,2.37408638,-98.26708186,0.1901948907,4,2.867078066,4.130142391,8,8,4.862570933,0.05,0,1,-1,-1
959,95.9,3,-42.49079514,7.503686905,-0.8879581094,1.686664939,-6.012243748,-4.071284771,1.906123877,7.261021614,-101.1059342,-0.1770931668,4,2.716477156,3.235710621,8,8,2.163348624,0.05,0,1,-1,-1
959,95.9,4,-41.57718277,9.815359116,-0.2487858534,-0.9982916713,6.236087322,4.815228462,1.028824925,7.878782272,-103.4158077,0.1300194407,4,2.587682962,4.083161175,8,8,2.397603922,0.05,0,1,-1,-1
959,95.9,5,-46.51857376,7.814218521,-0.6667012572,0.3756819367,1.761454821,-6.492306232,0.765263021,6.727017403,-97.43602898,0.08874218021,4,2.939609766,3.899042904,8,8,3.05415293,0.05,0,1,-1,-1
960,96,1,-44.4741745,10.11152267,-1.537328959,3.104768276,-5.578629494,6.765113831,3.464529753,8.768572807,-101.2678372,0.005298778137,4,2.743296862,3.345888615,8,8,4.520238222,0.05,0,1,-1,-1
960,96,2,-44.5338707,5.088629246,-1.319035292,0.2724423409,5.396672726,8.069997787,1.346877456,9.708189011,-98.09054456,0.1765373049,4,3.101195335,4.288554549,8,8,4.765319514,0.05,0,1,-1,-1
960,96,3,-42.64704514,7.625204563,-1.562495351,1.215176582,-6.745372295,-4.714882851,1.979405522,8.229833603,-101.221619,-0.1156847664,4,2.485661983,3.241273582,8,8,2.120081651,0.05,0,1,-1,-1
960,96,4,-41.54123688,9.755529404,0.3594464064,-0.598299861,6.082322598,3.999917746,0.697971642,7.279697418,-103.3375133,0.07829440488,4,2.437494993,4.064026833,8,8,2.349651844,0.05,0,1,-1,-1
960,96,5,-46.49411011,7.839795113,0.2446328998,0.255764395,9.113341331,-1.199175477,0.3539218605,9.1918993,-97.34442495,0.09160403016,4,3.075252056,3.916386366,8,8,2.993069871,0.05,0,1,-1,-1
961,96.1,1,-44.68731308,10.37526703,-2.131379843,2.637446404,-5.940508366,-4.67321825,3.39100337,7.558346748,-101.205181,0.06265625236,4,2.954463482,3.52576822,8,8,4.429833458,0.05,0,1,-1,-1
961,96.1,2,-44.62739182,5.179782391,-0.9351996779,0.9115329981,3.838356018,6.390906334,1.305944443,7.454975605,-98.01529792,0.07524664013,4,3.161380291,4.343079329,8,8,4.670013124,0.05,0,1,-1,-1
961,96.1,3,-42.87311172,7.693527699,-2.260683775,0.6832308769,-6.98188448,-5.319457054,2.361672163,8.777433395,-101.2619945,-0.04037547049,4,2.400228262,3.20606333,8,8,2.077680018,0.05,0,1,-1,-1
961,96.1,4,-41.52651215,9.733801842,0.1472439915,-0.2172752917,-2.122024059,3.810245752,0.2624678016,4.361302376,-103.3053755,0.03213772968,4,2.454738617,4.122739255,8,8,2.302658807,0.05,0,1,-1,-1
961,96.1,5,-46.38396454,7.902629852,1.101451874,0.6283452511,8.568189621,3.725808144,1.26807487,9.343207359,-97.39493729,-0.05051234166,4,3.113379717,3.825852633,8,8,2.933208474,0.05,0,1,-1,-1
962,96.2,1,-44.82479858,10.63206768,-1.374859214,2.568001986,7.565206051,-0.694444418,2.912880421,7.59701252,-101.0213294,0.1838515915,4,2.998759747,3.664394736,8,8,4.341236789,0.05,0,1,-1,-1
962,96.2,2,-44.7083931,5.340521336,-0.8100241423,1.607391119,1.251754999,6.958581448,1.799957037,7.070271969,-98.01828288,-0.00298495775,4,3.06535697,4.317748964,8,8,4.576612861,0.05,0,1,-1,-1
962,96.2,3,-43.11689377,7.770854473,-2.437823057,0.7732675672,-1.771392107,0.9003670216,2.557523012,1.987080932,-101.2120683,0.04992619594,4,2.444596052,3.118349254,8,8,2.036126418,0.05,0,1,-1,-1
962,96.2,4,-41.52826309,9.747206688,-0.01750619709,0.1340526342,-1.647501826,3.5132792,0.1351908892,3.880385637,-103.2938511,0.01152441326,4,2.52635622,4.140107512,8,8,2.256605631,0.05,0,1,-1,-1
962,96.2,5,-46.18125534,7.996368885,2.027084351,0.9373922348,9.256325722,3.090469837,2.233332872,9.758615494,-97.59871118,-0.2037738898,4,3.061362505,3.667181194,8,8,2.874544304,0.05,0,1,-1,-1
963,96.3,1,-44.90069962,10.88791847,-0.7590269446,2.55850625,6.158322811,-0.0949562937,2.668721914,6.159054756,-100.9108685,0.1104609281,4,2.964267731,3.750627697,8,8,4.254412053,0.05,0,1,-1,-1
963,96.3,2,-44.82487488,5.518754959,-1.164811134,1.782337189,-3.547870159,1.749461174,2.129204273,3.955754995,-98.08336072,-0.06507784418,4,2.905062675,4.231762826,8,8,4.485080604,0.05,0,1,-1,-1
963,96.3,3,-43.37930679,7.862288952,-2.624119043,0.9143437743,-1.862958789,1.410761833,2.778853178,2.336849213,-101.1379857,0.07408255298,4,2.5356884,3.006557822,8,8,1.99540389,0.05,0,1,-1,-1
963,96.3,4,-41.53855515,9.800001144,-0.1029298976,0.5279445648,-0.85423702,3.938918829,0.5378847718,4.0304842,-103.3030785,-0.009227406628,4,2.641832352,4.133781731,8,8,2.211473518,0.05,0,1,-1,-1
963,96.3,5,-46.0053215,8.189352036,1.759350777,1.929834127,-2.677335262,9.924418449,2.611431599,10.279212,-97.95750717,-0.3587959903,4,2.8051548,3.443226337,8,8,2.817053418,0.05,0,1,-1,-1
964,96.4,1,-44.92689133,11.1514225,-0.2619232833,2.635040045,4.971036434,0.7653368711,2.648025751,5.029606819,-100.8702077,0.04066072922,4,2.915896177,3.801493466,8,8,4.169323812,0.05,0,1,-1,-1
964,96.4,2,-44.93913269,5.634607792,-1.142596602,1.158530235,0.2221456766,-6.238069534,1.627181411,6.242023945,-98.1232004,-0.03983968137,4,2.753510237,4.176020086,8,8,4.395378992,0.05,0,1,-1,-1
964,96.4,3,-43.58499908,7.964503288,-2.056920528,1.022145271,5.671985149,1.07801497,2.296889782,5.773519993,-101.0374274,0.1005582894,4,2.646303654,2.918369055,8,8,1.955495812,0.05,0,1,-1,-1
964,96.4,4,-41.55538177,9.88963604,-0.1682725698,0.896345973,-0.6534267068,3.68401432,0.9120042324,3.741514206,-103.3381675,-0.03508899728,4,2.748997211,4.130598068,8,8,2.167244048,0.05,0,1,-1,-1
964,96.4,5,-45.86871719,8.495621681,1.36605978,3.062694788,-3.932909727,11.32860661,3.353538275,11.9918766,-98.31027436,-0.352767189,4,2.430744171,3.278758228,8,8,2.76071235,0.05,0,1,-1,-1
965,96.5,1,-44.90973282,11.43130493,0.1716024876,2.798821211,4.33525753,1.637811661,2.80407691,4.634315968,-100.8919295,-0.02172179254,4,2.817856312,3.848119736,8,8,4.085937336,0.05,0,1,-1,-1
965,96.5,2,-45.07128143,5.7493577,-1.321490049,1.147500634,-1.788933873,-0.1102965251,1.750169635,1.792330861,-98.10643607,0.0167643289,4,2.694826603,4.234073877,8,8,4.307471412,0.05,0,1,-1,-1
965,96.5,3,-43.73730087,8.074379921,-1.523018241,1.098770976,5.339022636,0.76625669,1.877999544,5.393728733,-100.9600399,0.07738755751,4,2.344665289,2.880230427,8,8,1.916385895,0.05,0,1,-1,-1
965,96.5,4,-41.57697296,10.01546669,-0.2159139067,1.258308291,-0.476413399,3.619622946,1.276698351,3.650840998,-103.3968623,-0.05869477683,4,2.838296175,4.123669505,8,8,2.123899167,0.05,0,1,-1,-1
965,96.5,5,-45.77944946,8.919727325,0.8926686049,4.241054058,-4.733911991,11.78359222,4.333981514,12.69893551,-98.64574939,-0.3354750218,4,2.172643661,3.168399751,8,8,2.705498103,0.05,0,1,-1,-1
966,96.6,1,-44.85036087,11.73415279,0.5937367082,3.028478861,4.221342087,2.296575546,3.086131334,4.80562067,-100.9717485,-0.07981897431,4,2.65789938,3.879738092,8,8,4.004218589,0.05,0,1,-1,-1
966,96.6,2,-45.21375656,5.861030579,-1.424765587,1.116728306,-1.032754779,-0.3077236712,1.810259342,1.077625275,-98.06291525,0.04352082311,4,2.680528402,4.358103454,8,8,4.221321984,0.05,0,1,-1,-1
966,96.6,3,-43.84132767,8.184165955,-1.040286303,1.097855568,4.827318668,-0.009154226631,1.512442589,4.827327251,-100.9132045,0.04683534083,4,2.210199833,2.900094092,8,8,1.878058178,0.05,0,1,-1,-1
966,96.6,4,-41.60238266,10.17818546,-0.254078567,1.627185702,-0.3816465437,3.688774109,1.646902919,3.708464384,-103.4776595,-0.08079721073,4,2.912209511,4.118428051,8,8,2.081421184,0.05,0,1,-1,-1
966,96.6,5,-45.74595642,9.315146446,0.3349354267,3.954194307,-5.577331543,-2.868597984,3.968353987,6.271800518,-98.94886084,-0.3031114529,4,2.073009014,3.1274786,8,8,2.759608065,0.05,1,0,1,-1
967,96.7,1,-44.74700165,12.06334019,1.033587337,3.291876793,4.398506165,2.633979559,3.45032692,5.126861095,-101.1096661,-0.13791754,4,2.579473495,3.938968718,8,8,3.924134217,0.05,0,1,-1,-1
967,96.7,2,-45.36081696,5.969666958,-1.470611334,1.086365104,-0.4584568739,-0.3036319315,1.828356385,0.5498864055,-97.99659006,0.0663251858,4,2.698243618,4.510362923,8,8,4.136895544,0.05,0,1,-1,-1
967,96.7,3,-43.90223694,8.287555695,-0.609080255,1.033893943,4.312060356,-0.6396166086,1.199964762,4.359240055,-100.8965824,0.01662214212,4,2.215113401,2.970612228,8,8,1.840497014,0.05,0,1,-1,-1
967,96.7,4,-41.63147354,10.37900352,-0.2908994555,2.00818038,-0.3682090342,3.809947491,2.029140472,3.827698946,-103.5792077,-0.1015481602,4,2.97721529,4.129643857,8,8,2.03979276,0.05,0,1,-1,-1
